AgentID,Tgt_3YN,Age_Grp,Gender,Apply_CH,re_hire_freq_grp,Q2,Q7,Q8,Q18,Q22,Q38,rank_INDEX14,rank_INDEX18,rank_INDEX23,rank_INDEX27,rank_INDEX28,rank_INDEX29,rank_INDEX32,rank_INDEX44,rank_INDEX93,rank_AVG_AMT_6M
860,0,5060G,2,MGM,2,3,2,3,3,5,2,1,1,1,1,1,2,2,2,1,5
861,0,5060G,2,MGM,1,3,1,5,2,1,1,1,1,2,2,2,2,3,3,2,8
862,0,40G,2,MGM,1,4,2,3,2,2,1,2,1,1,0,0,1,3,2,1,8
863,0,5060G,2,MGM,2,3,3,4,2,6,2,1,0,1,1,0,2,0,1,0,2
864,0,30G,2,MGM,1,4,2,7,1,1,1,3,2,1,0,0,0,0,0,2,6
865,0,40G,2,MGM,3,1,2,6,2,1,1,2,1,1,2,1,3,1,1,2,5
866,0,5060G,2,MGM,1,2,2,4,2,6,1,1,1,2,2,2,2,1,1,3,0
867,0,40G,2,MGM,2,1,2,4,2,1,1,1,1,2,2,2,2,0,1,0,3
868,0,5060G,2,MGM,1,2,4,4,3,3,2,2,1,0,0,0,2,0,0,2,5
869,0,40G,2,MGM,2,3,2,2,4,6,1,1,3,3,3,2,1,3,3,3,3
870,0,5060G,2,MGM,2,1,2,5,2,6,1,0,3,3,3,3,2,3,3,3,1
871,0,5060G,2,MGM,0,3,2,7,2,1,1,0,3,3,3,3,3,0,1,3,0
872,0,40G,2,MGM,2,2,2,3,1,6,2,2,1,1,1,1,1,2,2,1,4
873,0,5060G,2,MGM,1,4,1,6,1,6,1,2,2,3,2,3,2,3,3,3,8
874,0,5060G,2,MGM,2,4,2,3,2,5,2,1,0,1,1,2,1,0,1,2,9
875,0,5060G,2,MGM,1,4,3,4,2,6,2,1,2,2,3,2,2,2,2,2,6
876,0,40G,2,MGM,1,3,2,5,3,1,2,0,2,2,2,2,1,3,3,2,3
877,0,30G,2,MGM,1,1,2,5,2,3,2,,,,,,,,,,4
878,0,5060G,2,MGM,2,3,4,3,2,5,2,1,1,1,2,3,3,1,1,2,3
879,1,40G,2,MGM,1,3,1,6,4,4,1,1,2,0,0,2,3,3,3,1,9
880,0,40G,2,MGM,2,1,2,3,1,1,2,2,2,1,2,3,2,3,3,3,7
881,0,40G,2,MGM,1,1,1,7,2,5,1,3,1,0,0,0,2,0,1,0,2
882,0,40G,1,MGM,1,3,3,6,2,5,2,3,0,1,2,2,0,0,1,1,8
883,0,5060G,2,MGM,2,3,3,4,1,1,1,1,1,3,2,3,3,3,3,2,6
884,0,40G,2,MGM,4~,3,2,6,1,6,2,2,1,0,0,0,2,0,0,1,9
885,1,40G,2,MGM,2,3,1,5,1,1,1,1,1,3,2,2,0,1,1,3,9
886,1,5060G,2,MGM,3,3,2,2,2,1,1,1,3,3,3,2,2,3,2,3,9
887,0,5060G,2,MGM,3,1,2,3,1,2,2,0,3,3,3,3,2,3,3,3,8
888,0,40G,2,MGM,1,3,1,4,2,5,1,2,1,1,2,3,2,3,3,3,8
889,1,5060G,2,MGM,1,4,2,4,2,1,2,0,3,3,3,3,1,3,3,3,9
890,0,5060G,2,MGM,1,3,2,5,1,1,2,1,1,0,1,1,2,1,1,1,6
891,0,40G,1,MGM,2,1,2,4,2,1,1,3,0,0,2,2,0,0,0,0,7
892,0,40G,2,MGM,0,3,2,4,2,6,1,1,3,2,2,3,2,2,2,2,2
893,1,30G,2,MGM,1,3,2,3,1,1,1,3,3,1,0,0,0,2,2,1,8
894,0,40G,2,MGM,2,1,2,4,2,1,2,2,0,0,0,1,0,0,1,0,7
895,0,5060G,2,MGM,1,4,2,3,1,6,2,1,3,3,3,3,3,3,3,3,7
896,0,5060G,2,MGM,1,4,1,5,1,1,1,1,2,3,2,3,2,3,3,3,6
897,0,5060G,2,MGM,2,1,3,3,4,2,2,0,3,3,1,0,0,3,3,0,6
898,0,5060G,2,MGM,1,3,1,4,2,5,2,1,1,0,1,1,3,1,1,1,7
899,0,40G,1,MGM,4~,4,1,4,2,4,1,3,0,0,0,1,0,0,0,0,2
900,0,5060G,2,MGM,1,3,2,6,1,5,1,1,1,2,2,1,2,2,2,2,7
901,0,5060G,2,MGM,2,3,2,3,1,1,2,1,2,2,2,1,3,1,1,2,5
902,0,40G,2,MGM,1,3,3,4,2,5,1,2,0,0,0,0,0,0,0,1,5
903,0,5060G,2,MGM,1,4,2,6,1,3,1,1,3,3,3,3,3,2,2,3,8
904,0,5060G,2,MGM,4~,3,1,5,1,6,1,2,0,1,1,2,2,0,0,3,8
905,0,5060G,2,MGM,1,1,1,7,1,1,1,0,2,3,2,1,1,2,2,3,4
906,0,5060G,2,MGM,1,2,3,5,2,2,1,2,2,2,2,2,3,3,3,1,9
907,0,5060G,2,Vender,2,3,1,6,1,6,1,2,2,2,2,2,3,3,3,3,6
908,0,5060G,2,MGM,1,3,1,4,1,5,1,1,3,3,3,2,3,2,2,2,9
909,0,5060G,2,MGM,1,3,2,6,1,1,2,1,3,2,2,3,3,3,3,2,3
910,1,5060G,2,MGM,2,3,2,4,1,1,2,0,3,3,2,2,2,1,1,3,9
911,0,5060G,2,MGM,1,2,2,5,2,1,1,1,2,2,2,3,3,2,2,2,4
912,0,5060G,2,MGM,1,3,5,6,2,3,2,2,0,1,1,0,2,2,2,0,7
913,0,5060G,2,MGM,2,3,2,5,2,4,2,1,3,0,3,3,2,3,3,3,5
914,1,5060G,2,MGM,2,3,2,5,2,4,2,1,3,0,3,3,2,3,3,3,8
915,0,30G,1,MGM,4~,2,1,5,1,6,1,1,1,3,0,0,0,0,1,2,6
916,0,5060G,2,MGM,3,4,1,5,3,6,1,2,3,2,2,2,3,1,1,2,6
917,1,30G,2,MGM,1,3,3,4,4,3,1,3,2,1,0,1,0,0,1,1,3
918,0,40G,1,MGM,4~,2,2,5,2,1,2,3,0,1,2,3,0,1,2,2,2
919,0,5060G,2,MGM,1,4,1,5,2,6,1,2,2,2,2,0,3,3,3,3,7
920,0,40G,2,MGM,2,1,2,3,1,1,1,2,1,1,1,0,0,0,0,2,9
921,0,5060G,1,MGM,2,2,3,5,4,5,1,0,0,0,2,0,1,1,2,0,7
922,0,30G,2,MGM,2,3,2,3,2,6,2,2,3,1,0,0,0,1,1,3,2
923,0,5060G,1,Vender,1,4,2,5,1,5,1,3,0,0,0,0,0,0,0,0,7
924,0,5060G,1,MGM,1,3,2,4,1,1,1,2,0,2,2,2,0,0,0,0,5
925,0,30G,1,MGM,2,3,2,4,2,3,1,3,1,1,0,0,0,0,1,2,5
926,0,5060G,2,MGM,1,4,2,4,1,1,1,0,3,3,3,3,3,2,2,3,7
927,0,30G,2,MGM,2,3,3,4,2,1,2,0,3,3,1,3,0,0,0,3,5
928,0,5060G,2,MGM,2,1,1,6,1,1,1,2,1,0,2,3,2,3,3,0,3
929,0,5060G,2,MGM,2,4,1,3,1,6,2,1,3,1,2,2,3,0,0,0,7
930,1,5060G,2,MGM,1,2,5,2,2,2,1,0,3,3,3,3,3,3,3,3,9
931,0,40G,2,MGM,1,1,2,3,1,1,1,2,1,1,2,3,1,1,1,1,8
932,0,40G,2,MGM,3,2,3,4,1,6,1,2,1,0,0,0,2,2,2,1,6
933,0,5060G,2,MGM,2,3,2,4,1,1,2,1,1,2,2,3,0,3,3,2,4
934,1,40G,2,Vender,1,3,1,6,2,3,1,,,,,,,,,,9
935,0,5060G,2,MGM,1,3,1,5,1,1,2,2,1,2,3,3,3,3,3,0,6
936,0,5060G,2,MGM,2,1,1,4,1,1,1,0,3,3,3,2,3,3,3,3,4
937,0,5060G,2,MGM,2,4,2,7,1,1,2,2,0,0,0,0,2,0,0,0,8
938,0,40G,2,MGM,1,3,2,4,3,5,2,2,1,1,2,2,1,3,3,2,6
939,0,30G,1,MGM,1,2,2,4,2,6,2,3,0,0,0,0,0,0,0,0,8
940,0,40G,2,MGM,1,1,4,3,1,6,1,2,3,1,3,3,2,1,2,2,9
941,0,5060G,2,MGM,1,3,2,3,2,6,1,2,1,2,2,1,2,0,0,1,2
942,0,5060G,2,MGM,3,3,1,3,1,1,1,2,0,1,1,0,2,0,0,1,7
943,1,5060G,2,MGM,1,3,3,3,2,6,1,1,3,3,2,1,2,3,3,3,9
944,0,40G,1,MGM,2,1,2,4,1,6,1,3,0,1,1,1,0,0,1,1,7
945,1,5060G,2,MGM,2,4,2,5,2,1,1,0,3,3,3,3,2,3,3,3,9
946,0,40G,2,MGM,1,3,2,4,2,1,1,1,2,2,3,3,1,1,1,3,6
947,0,40G,2,MGM,1,3,1,5,2,5,1,2,0,0,0,1,1,0,1,0,3
948,0,40G,1,MGM,2,4,3,6,2,6,2,3,0,1,1,1,0,1,1,0,2
949,0,30G,1,MGM,1,3,3,4,1,6,1,3,1,1,0,0,0,1,1,3,9
950,1,5060G,2,MGM,1,4,2,3,1,1,1,1,2,2,2,2,2,3,2,3,9
951,1,30G,1,MGM,1,1,1,7,2,1,1,3,1,1,0,0,0,0,1,2,6
952,0,5060G,1,MGM,0,3,1,2,2,1,1,2,0,3,3,2,1,3,3,1,4
953,0,40G,2,MGM,1,3,2,4,2,6,2,2,3,2,2,2,2,3,3,2,8
954,0,40G,1,Vender,1,3,2,7,3,6,2,3,0,0,0,0,0,0,0,0,1
955,0,5060G,2,MGM,3,3,2,3,1,6,1,1,2,2,3,3,3,0,1,1,8
956,0,5060G,2,MGM,1,2,2,2,1,2,2,2,1,1,2,1,2,1,1,1,3
957,0,5060G,2,MGM,1,3,1,5,2,1,1,0,2,3,3,2,3,3,3,3,7
958,0,5060G,2,MGM,1,3,2,3,1,6,2,0,3,3,2,2,2,3,3,3,8
959,0,5060G,2,MGM,3,4,2,4,1,1,1,0,3,3,3,1,3,0,0,3,5
960,0,40G,2,MGM,1,1,2,3,1,6,1,2,2,2,2,3,3,2,2,2,4
961,1,5060G,2,MGM,1,3,1,6,1,6,2,1,0,0,1,1,2,0,1,0,7
962,0,5060G,2,MGM,0,3,4,2,3,5,1,,,,,,,,,,8
963,0,5060G,2,MGM,2,2,1,5,3,1,1,1,1,2,2,2,3,0,0,2,7
964,0,5060G,2,MGM,4~,3,1,5,2,1,2,1,2,3,3,3,3,0,1,2,1
965,1,5060G,2,MGM,2,3,2,3,2,2,1,1,3,2,2,1,3,3,3,1,8
966,0,5060G,2,MGM,2,3,3,2,1,6,1,0,3,3,3,3,3,2,2,2,6
967,1,40G,2,MGM,1,4,2,6,2,1,1,1,3,2,2,2,2,3,3,1,9
968,0,5060G,2,MGM,1,3,1,4,2,5,1,1,3,3,3,3,3,3,3,3,5
969,0,40G,2,MGM,1,3,1,5,2,1,1,2,0,0,1,2,1,0,0,1,1
970,0,5060G,2,MGM,1,3,2,3,1,1,1,0,2,3,3,3,0,3,3,3,6
971,0,40G,2,MGM,1,3,3,5,1,1,1,2,2,3,2,2,2,2,2,3,7
972,0,30G,2,MGM,2,3,2,4,2,1,1,2,2,1,0,0,0,3,2,1,0
973,0,5060G,2,MGM,2,1,2,7,1,1,2,2,1,1,1,1,2,1,1,1,4
974,0,5060G,2,MGM,2,4,2,4,1,1,1,2,1,1,2,1,3,1,1,1,3
975,0,5060G,2,MGM,1,3,1,7,2,6,2,2,1,1,1,1,3,0,1,3,5
976,0,5060G,2,MGM,1,1,2,4,1,3,2,2,1,2,1,1,1,0,1,2,1
977,0,30G,2,MGM,1,3,2,3,2,5,1,3,3,1,1,1,0,0,0,2,7
978,0,5060G,2,MGM,1,3,3,4,1,6,2,2,0,0,1,0,2,0,0,0,4
979,0,5060G,2,MGM,1,1,2,4,1,4,2,2,0,0,0,0,2,0,0,0,4
980,0,40G,2,MGM,1,3,3,4,2,1,2,3,1,1,2,3,2,2,2,0,6
981,0,40G,1,MGM,1,1,2,5,1,6,1,3,0,2,1,1,0,0,0,1,4
982,0,5060G,2,MGM,1,1,1,4,1,1,1,0,3,3,2,3,3,3,3,3,1
983,0,5060G,2,MGM,1,3,2,5,2,1,2,1,0,1,1,0,1,0,0,1,4
984,0,5060G,2,MGM,1,3,2,7,1,1,1,1,3,1,2,3,3,0,0,1,4
985,0,5060G,2,MGM,1,3,3,5,1,6,2,2,1,1,2,1,2,2,2,1,5
986,0,40G,2,Vender,1,2,3,5,3,2,1,2,0,0,1,1,1,0,0,0,9
987,0,5060G,2,MGM,1,4,1,4,2,1,1,2,1,2,2,0,1,0,1,2,6
988,0,5060G,2,MGM,2,4,1,4,2,1,1,2,1,2,2,0,1,0,1,2,2
989,0,40G,1,MGM,3,3,1,7,2,2,1,3,0,1,1,1,0,0,0,0,8
990,0,5060G,2,MGM,1,3,3,3,2,5,1,0,3,3,3,3,3,3,3,3,7
991,0,5060G,2,MGM,2,1,2,4,2,1,2,0,3,3,3,3,3,3,3,3,2
992,0,5060G,2,MGM,1,4,1,4,1,1,2,2,2,1,2,1,3,1,1,2,3
993,1,5060G,1,MGM,1,2,4,5,2,1,1,3,0,2,2,1,1,0,0,0,4
994,0,40G,2,MGM,1,3,2,6,1,1,1,2,1,0,0,1,0,0,0,1,5
995,0,5060G,2,MGM,1,1,2,4,1,6,1,2,0,0,0,0,2,1,1,0,7
996,0,40G,2,MGM,1,3,1,4,2,6,2,2,1,0,0,0,3,0,1,0,2
997,0,30G,1,MGM,2,1,1,7,1,6,2,3,0,0,0,0,0,0,0,0,0
998,0,5060G,2,MGM,2,4,2,5,2,1,2,1,1,1,1,1,2,1,2,2,6
999,0,5060G,2,MGM,1,4,2,4,3,1,1,0,3,3,3,3,3,1,1,3,2
1000,1,5060G,2,MGM,1,4,1,6,1,3,1,1,1,1,2,3,1,2,2,2,9
1001,0,40G,2,MGM,1,1,2,4,2,3,2,2,1,1,1,1,3,2,2,2,8
1002,0,40G,1,MGM,1,3,2,6,2,1,1,3,0,0,0,0,0,0,0,0,6
1003,0,30G,2,MGM,1,1,1,5,2,1,1,3,2,1,0,0,0,0,0,1,2
1004,0,5060G,2,MGM,1,2,3,5,1,1,1,1,1,1,1,1,1,2,2,2,6
1005,0,20G,1,MGM,1,3,1,5,2,1,1,0,3,3,0,0,0,0,0,3,4
1006,0,5060G,2,MGM,1,3,2,5,1,1,1,0,3,3,3,3,0,1,1,3,4
1007,0,40G,2,MGM,3,2,1,3,2,2,1,3,0,0,0,0,0,0,0,0,7
1008,0,40G,2,MGM,1,3,2,7,1,1,1,2,1,0,1,2,1,1,1,0,7
1009,1,40G,2,MGM,3,1,1,3,2,1,1,1,3,2,2,2,3,3,3,2,7
1010,0,5060G,2,MGM,1,3,2,6,1,1,1,1,1,2,2,2,3,2,2,2,2
1011,0,30G,1,MGM,1,1,2,4,2,1,1,3,0,0,0,0,0,0,0,1,2
1012,1,40G,2,MGM,1,3,3,5,2,1,2,2,2,1,2,2,3,1,1,1,2
1013,0,5060G,1,MGM,1,3,2,6,1,1,1,3,0,2,2,3,2,0,0,0,1
1014,0,40G,2,MGM,1,3,2,7,2,1,1,2,0,0,0,1,0,0,1,1,1
1015,0,5060G,2,MGM,1,1,2,7,1,6,1,2,0,0,0,0,2,0,0,0,5
1016,0,5060G,2,MGM,1,4,1,6,3,1,1,1,2,2,2,2,3,2,2,2,2
1017,0,5060G,2,MGM,0,1,2,4,1,6,2,0,3,3,3,3,3,3,3,3,6
1018,0,40G,2,MGM,1,3,3,5,2,5,1,2,1,1,0,0,1,2,2,1,6
1019,1,5060G,2,MGM,1,4,2,6,2,6,1,1,3,2,2,3,3,1,1,1,6
1020,0,5060G,2,Vender,2,4,2,4,1,6,1,1,2,3,2,3,2,1,1,2,2
1021,1,5060G,2,MGM,1,3,2,7,1,6,1,1,1,2,2,2,2,2,2,1,4
1022,1,5060G,2,MGM,2,2,4,6,3,3,2,0,1,2,1,2,3,3,3,2,8
1023,0,5060G,2,MGM,1,4,2,5,1,6,1,1,0,0,0,0,1,0,1,0,3
1024,1,30G,1,MGM,1,4,1,7,1,1,1,3,1,1,0,0,0,0,0,2,5
1025,0,30G,1,MGM,2,1,1,4,1,6,1,2,1,1,0,1,0,0,0,1,0
1026,0,5060G,2,MGM,1,3,1,7,2,6,2,2,0,0,0,0,0,0,0,0,0
1027,0,5060G,2,MGM,3,3,1,5,2,2,2,1,2,2,2,3,2,3,3,3,8
1028,1,5060G,2,MGM,2,2,2,5,3,1,2,0,1,1,2,1,2,1,1,1,9
1029,1,5060G,2,MGM,1,3,2,2,1,6,1,1,1,1,1,2,1,1,1,1,6
1030,0,5060G,2,MGM,2,1,2,3,1,4,1,1,0,0,1,1,2,1,1,0,5
1031,0,5060G,2,MGM,1,1,5,3,1,1,1,1,2,2,3,3,2,2,2,2,9
1032,0,5060G,2,MGM,1,4,3,4,1,1,2,0,3,3,3,2,3,3,3,3,9
1033,0,40G,2,MGM,2,3,2,4,1,5,2,3,1,0,2,2,2,2,2,1,6
1034,1,5060G,2,MGM,1,4,3,7,2,6,1,1,2,2,3,2,3,3,3,3,5
1035,1,40G,2,MGM,1,1,1,6,2,5,2,3,0,0,0,1,2,0,1,0,5
1036,0,5060G,2,MGM,1,3,1,6,2,1,1,1,3,3,3,3,3,2,2,3,4
1037,0,5060G,2,MGM,0,4,1,5,1,1,1,1,1,2,2,3,3,1,1,2,3
1038,1,5060G,2,MGM,1,1,2,4,2,5,1,1,2,3,1,2,2,1,1,3,9
1039,0,40G,1,MGM,1,4,2,3,1,5,1,3,0,0,0,0,0,0,0,0,5
1040,0,40G,2,MGM,1,4,2,5,2,1,1,2,1,1,0,0,0,0,0,1,5
1041,0,5060G,2,MGM,1,3,4,4,2,6,2,2,2,3,3,2,0,2,2,3,9
1042,0,40G,1,MGM,3,1,1,5,1,1,1,2,0,2,1,0,0,0,0,1,5
1043,0,5060G,2,MGM,1,3,2,4,2,1,2,3,1,2,2,1,2,1,1,3,8
1044,0,5060G,2,MGM,2,1,1,3,1,1,1,0,3,3,3,3,2,3,3,3,8
1045,0,20G,1,MGM,1,3,2,6,3,5,1,0,3,3,0,1,0,3,3,3,1
1046,1,5060G,2,MGM,1,3,1,5,2,6,2,2,3,2,2,3,3,3,3,3,9
1047,0,5060G,2,MGM,1,4,1,4,1,3,2,0,3,3,3,3,3,3,3,3,2
1048,0,40G,1,MGM,1,1,5,5,2,1,1,2,0,2,1,0,0,1,1,1,6
1049,0,5060G,1,Vender,2,4,2,3,1,6,2,3,0,1,2,2,2,1,1,0,8
1050,0,40G,2,MGM,1,3,2,3,1,6,1,2,3,2,2,2,1,3,3,2,7
1051,0,5060G,2,MGM,1,4,3,4,2,1,1,3,2,1,2,3,3,0,1,3,9
1052,1,5060G,2,MGM,1,4,5,3,4,5,2,1,1,2,2,2,1,1,1,3,7
1053,0,5060G,2,MGM,1,2,2,3,2,1,1,2,3,2,1,1,3,3,2,1,6
1054,0,5060G,2,MGM,1,4,5,3,2,2,1,0,3,3,2,3,2,3,3,3,7
1055,0,5060G,1,MGM,1,3,1,5,2,4,1,2,0,2,2,3,0,2,2,1,6
1056,0,5060G,2,MGM,1,3,2,7,2,3,1,0,3,3,3,2,3,3,3,3,7
1057,0,5060G,2,MGM,4~,3,2,2,2,6,2,0,1,3,2,1,0,0,0,0,8
1058,1,5060G,2,MGM,2,3,1,4,4,1,1,0,3,3,3,3,2,3,3,3,8
1059,0,40G,2,MGM,1,3,3,7,1,6,1,2,1,1,2,2,1,1,1,2,9
1060,0,40G,2,MGM,1,3,3,3,1,1,1,2,1,0,1,0,3,3,3,0,8
1061,0,5060G,2,MGM,1,2,2,3,2,5,1,0,3,0,3,3,3,3,3,3,9
1062,0,30G,1,MGM,1,1,3,4,2,1,2,3,0,0,0,0,0,0,0,1,4
1063,1,40G,2,MGM,3,3,2,5,1,6,1,3,0,0,0,0,1,0,0,0,6
1064,0,5060G,2,MGM,2,3,2,4,3,2,2,2,0,0,0,0,0,1,2,1,9
1065,1,20G,2,MGM,1,2,3,5,2,1,1,0,3,3,0,3,0,3,3,3,4
1066,0,40G,1,MGM,1,1,1,5,2,6,1,3,0,0,0,0,1,0,0,0,8
1067,0,5060G,2,MGM,1,4,1,4,2,5,2,1,3,3,3,3,2,1,1,3,9
1068,0,40G,2,MGM,1,1,2,4,1,1,2,2,3,1,2,2,3,3,3,3,9
1069,0,5060G,2,MGM,2,3,2,4,1,1,2,0,3,2,1,3,3,3,3,2,8
1070,0,5060G,2,MGM,2,3,1,4,4,1,1,0,3,3,3,3,3,3,3,3,9
1071,0,40G,1,MGM,1,3,1,5,2,3,1,3,0,0,0,1,0,0,0,0,0
1072,1,5060G,2,MGM,2,4,2,5,1,3,1,1,1,1,2,3,3,2,2,1,6
1073,1,5060G,2,MGM,1,3,3,2,2,2,1,1,2,2,2,1,3,2,2,2,8
1074,0,5060G,2,MGM,1,1,2,3,1,1,2,2,2,1,1,2,3,1,1,3,8
1075,0,40G,2,MGM,1,3,2,3,2,2,1,3,0,0,0,1,0,0,0,0,3
1076,0,5060G,2,MGM,1,3,3,3,2,1,2,0,3,3,3,3,2,3,3,3,8
1077,0,5060G,2,MGM,1,4,2,7,2,4,1,1,2,1,2,1,2,1,1,1,2
1078,0,40G,1,Vender,1,3,2,3,2,5,2,3,0,0,0,0,0,0,0,0,5
1079,0,30G,1,MGM,1,3,1,2,2,1,2,3,1,1,0,0,0,0,0,3,7
1080,0,30G,2,MGM,1,2,2,3,2,6,1,3,2,0,0,0,0,1,1,0,1
1081,0,5060G,2,MGM,1,1,2,3,1,4,1,1,2,2,2,1,3,0,0,2,6
1082,0,30G,1,MGM,1,3,3,4,2,1,1,3,1,1,0,0,0,0,0,3,2
1083,0,40G,2,MGM,1,1,2,5,4,4,1,2,1,2,1,1,1,0,0,1,2
1084,0,40G,1,MGM,1,3,2,6,4,1,1,3,0,0,0,0,0,0,0,0,4
1085,0,5060G,2,MGM,1,4,2,3,4,4,1,1,3,3,3,3,3,2,2,3,9
1086,0,5060G,2,MGM,1,1,1,4,2,1,1,1,2,1,2,2,3,2,2,1,8
1087,0,40G,2,MGM,1,3,2,3,4,1,1,2,1,0,1,1,2,0,0,2,7
1088,0,30G,2,MGM,1,3,2,6,2,6,2,2,3,2,1,2,0,2,2,3,5
1089,0,30G,2,MGM,1,1,2,3,1,5,2,1,3,2,0,0,1,2,2,2,7
1090,0,40G,2,Vender,1,4,3,2,1,1,2,2,1,0,2,1,3,1,1,1,9
1091,0,5060G,2,MGM,2,1,1,4,1,3,1,2,1,1,2,1,3,1,1,1,9
1092,0,40G,1,MGM,2,3,1,6,2,5,2,3,0,1,1,0,0,2,2,1,5
1093,1,30G,1,Vender,2,3,1,5,4,1,1,3,1,1,0,0,0,0,1,2,9
1094,0,5060G,2,MGM,1,1,2,4,2,6,1,1,3,3,2,2,3,1,1,2,6
1095,0,5060G,2,MGM,1,3,2,6,2,6,1,1,1,2,2,1,2,1,1,2,3
1096,0,5060G,2,MGM,3,2,2,3,1,1,2,0,3,3,3,3,3,3,3,2,6
1097,0,5060G,1,MGM,1,3,2,3,2,4,1,3,0,0,0,0,0,0,0,0,6
1098,0,30G,1,MGM,1,3,2,5,2,5,1,3,0,2,0,0,0,1,1,1,1
1099,0,40G,2,MGM,1,3,1,7,2,6,2,0,3,3,3,3,0,2,2,3,6
1100,0,30G,2,MGM,1,4,3,3,1,6,2,0,2,3,0,0,0,2,2,3,9
1101,0,5060G,2,MGM,2,3,1,5,2,1,1,1,3,3,3,3,1,2,2,3,9
1102,0,30G,1,MGM,2,3,2,7,2,1,1,3,0,0,0,0,0,0,0,0,1
1103,0,30G,1,MGM,2,3,2,6,1,1,2,3,1,1,0,1,0,0,0,3,0
1104,0,40G,2,MGM,1,1,4,5,2,1,1,2,3,1,2,3,3,3,3,1,8
1105,0,5060G,2,Vender,2,1,1,6,1,1,1,1,1,1,2,1,2,2,2,2,2
1106,0,40G,2,MGM,1,3,2,1,3,6,1,2,2,3,2,3,1,3,3,3,7
1107,0,40G,2,MGM,1,3,2,5,2,1,1,3,0,0,0,0,2,0,0,0,7
1108,0,5060G,2,MGM,1,2,2,3,2,1,1,1,2,2,2,0,3,1,1,3,7
1109,0,5060G,2,MGM,1,2,2,3,3,3,1,2,1,1,2,3,3,1,1,0,8
1110,0,5060G,1,MGM,1,3,2,6,2,1,1,3,0,1,2,3,1,0,0,0,6
1111,0,5060G,2,MGM,3,4,3,4,1,5,1,1,3,2,3,3,3,2,2,2,6
1112,0,40G,2,MGM,1,1,2,6,1,1,2,2,1,0,1,0,2,2,2,1,5
1113,0,5060G,2,MGM,2,1,1,4,1,1,2,0,3,3,2,2,3,3,3,2,4
1114,0,5060G,2,MGM,4~,2,2,4,2,1,2,0,3,3,3,3,2,3,3,3,2
1115,1,5060G,2,MGM,1,4,2,7,1,2,1,1,1,2,1,0,2,0,1,2,3
1116,0,5060G,2,MGM,1,3,3,3,2,6,1,0,3,3,2,3,2,3,3,2,5
1117,0,5060G,1,MGM,1,3,2,4,1,1,2,3,0,0,0,0,0,0,0,0,6
1118,0,5060G,2,MGM,1,1,2,3,1,4,2,0,3,3,3,2,3,3,3,3,6
1119,0,30G,2,MGM,2,3,2,3,4,1,2,1,3,1,2,2,1,2,2,3,5
1120,1,40G,2,MGM,2,4,2,5,1,1,2,2,2,1,1,2,2,3,2,1,8
1121,0,5060G,2,MGM,1,3,2,4,1,1,1,1,2,2,2,2,3,3,3,2,6
1122,0,5060G,2,MGM,1,3,2,3,2,6,1,1,2,2,3,3,3,2,2,3,7
1123,0,5060G,2,MGM,2,3,2,5,2,6,1,1,1,2,3,3,3,1,1,2,7
1124,0,5060G,2,MGM,3,3,2,5,2,6,1,2,1,2,1,0,2,3,3,3,8
1125,0,5060G,2,MGM,1,4,2,5,2,1,2,1,1,2,2,2,2,1,2,2,9
1126,0,40G,2,MGM,1,4,2,6,2,1,1,2,3,0,2,3,2,2,2,1,1
1127,0,40G,1,MGM,2,3,2,3,2,4,1,1,0,3,2,1,0,0,0,1,3
1128,1,40G,1,MGM,1,2,2,4,2,1,1,3,0,0,0,1,0,0,0,0,7
1129,0,5060G,1,MGM,4~,3,2,4,2,5,1,2,1,3,3,3,0,3,2,1,1
1130,0,5060G,2,MGM,1,4,2,5,2,1,1,1,1,2,2,1,2,1,1,2,9
1131,0,5060G,2,MGM,0,3,1,6,2,1,2,0,3,3,3,3,2,3,3,3,3
1132,0,5060G,1,MGM,1,1,2,3,2,1,2,0,0,3,1,3,0,2,2,1,5
1133,0,40G,1,MGM,1,1,2,4,1,1,1,3,0,0,2,3,1,0,0,1,1
1134,0,5060G,2,MGM,2,2,2,4,3,5,2,2,1,1,2,1,2,2,2,1,0
1135,0,5060G,2,MGM,2,2,2,4,3,5,2,1,2,2,2,1,3,0,0,1,1
1136,0,5060G,2,MGM,2,4,1,4,1,6,1,2,1,1,1,1,3,2,2,3,8
1137,0,40G,1,MGM,1,3,2,4,2,5,1,3,0,0,0,0,0,0,0,0,9
1138,0,40G,1,MGM,1,5,2,5,2,3,1,3,0,2,2,1,0,1,1,1,7
1139,1,30G,2,Vender,1,2,1,5,1,5,2,3,1,0,0,0,0,2,2,1,5
1140,0,5060G,2,MGM,1,3,2,5,1,1,1,0,3,3,3,3,3,3,3,3,9
1141,0,5060G,2,MGM,1,4,1,3,2,3,1,2,3,2,2,2,2,2,2,2,1
1142,0,5060G,2,MGM,1,2,2,7,4,5,1,1,1,3,3,3,1,3,3,3,9
1143,1,5060G,2,Vender,2,2,2,7,4,5,1,0,1,2,3,3,3,0,0,1,8
1144,0,5060G,2,MGM,1,3,2,5,2,5,1,1,2,1,2,3,2,3,3,3,6
1145,0,5060G,2,MGM,2,3,3,3,2,3,1,1,3,2,3,3,3,2,2,2,9
1146,0,5060G,2,MGM,1,2,2,6,2,6,1,1,2,2,2,3,3,1,1,2,7
